protid	StruCluster
A0A0U3R0E7	SC29
A0A0U3RRE1	SC29
A0A0U5K1J3	SC29
A0A0V0Q704	SC29
A0A0V8HXK1	SC29
A0A0V8IVN3	SC29
A0A0V8T959	SC29
A0A0W1KK31	SC29
A0A0W8IQ74	SC29
A0A0X3WNL0	SC29
A0A0X8K2Q1	SC29
A0A101L4U2	SC29
A0A109QX39	SC29
A0A126STG0	SC29
A0A127A361	SC29
A0A133KMT7	SC29
A0A133KYA5	SC29
A0A133NIB3	SC29
A0A133NPH3	SC29
A0A133P2A3	SC29
A0A134BM49	SC29
A0A135Z3I5	SC29
A0A140HF93	SC29
A0A140HF94	SC29
A0A140HF95	SC29
A0A140HF96	SC29
A0A140HF97	SC29
A0A140HF98	SC29
A0A140HF99	SC29
A0A140HFA0	SC29
A0A140HFA2	SC29
A0A142BIS0	SC29
A0A142NRE3	SC29
A0A142XQ17	SC29
A0A143PZX4	SC29
A0A147DVS9	SC29
A0A150AK42	SC29
A0A150HAY0	SC29
A0A151BT09	SC29
A0A151G0X2	SC29
A0A160VNU8	SC29
A0A161ILU9	SC29
A0A161WJ06	SC29
A0A161XJ29	SC29
A0A162YK44	SC29
A0A164D1I8	SC29
A0A173LXH7	SC29
A0A174DR87	SC29
A0A175J0P8	SC29
A0A176QFB2	SC29
A0A176YQA1	SC29
A0A176ZEN7	SC29
A0A181Z614	SC29
A0A191WDL6	SC29
A0A199NVS2	SC29
A0A1B7LT53	SC29
A0A1B9BC15	SC29
A0A1B9YXL2	SC29
A0A1C0AHL3	SC29
A0A1C2GA77	SC29
A0A1C4H6R8	SC29
A0A1C9WLN7	SC29
A0A1D7W7L2	SC29
A0A1D9MAT2	SC29
A0A1E4CMG8	SC29
A0A1E4EQH9	SC29
A0A1E8CTW6	SC29
A0A1E8FNN0	SC29
A0A1E8RS22	SC29
A0A1E8SA02	SC29
A0A1E8TTS0	SC29
A0A1E9DVC5	SC29
A0A1E9GAN4	SC29
A0A1E9HQH5	SC29
A0A1E9IDD8	SC29
A0A1E9M4M6	SC29
A0A1E9TBE9	SC29
A0A1E9Z5I0	SC29
A0A1E9ZG44	SC29
A0A1F0DAY7	SC29
A0A1F0KSM0	SC29
A0A1F0PJE9	SC29
A0A1F0QZX2	SC29
A0A1F0TIA9	SC29
A0A1F0VUV8	SC29
A0A1F0XVV9	SC29
A0A1F1B522	SC29
A0A1F1DJ30	SC29
A0A1F1F603	SC29
A0A1F1FF00	SC29
A0A1F1FZX4	SC29
A0A1F1GMA0	SC29
A0A1F1J3Q4	SC29
A0A1F1KIW7	SC29
A0A1F1QWJ5	SC29
A0A1F1UE43	SC29
A0A1F1V4Q5	SC29
A0A1F2A397	SC29
A0A1F8S5C0	SC29
A0A1F8SDM7	SC29
A0A1G5FK37	SC29
A0A1G5PKQ0	SC29
A0A1G6HL89	SC29
A0A1G7AEC7	SC29
A0A1G7F2E1	SC29
A0A1G8CLA8	SC29
A0A1G8N283	SC29
A0A1G9AUK9	SC29
A0A1G9CAD1	SC29
A0A1G9H5E4	SC29
A0A1G9HCQ7	SC29
A0A1G9KGT2	SC29
A0A1G9MWR6	SC29
A0A1G9ZVY0	SC29
A0A1H0B2E5	SC29
A0A1H0S3G5	SC29
A0A1H1EYS0	SC29
A0A1H1LWK9	SC29
A0A1H1M546	SC29
A0A1H1PKW5	SC29
A0A1H1S7W6	SC29
A0A1H1U1H9	SC29
A0A1H1W182	SC29
A0A1H2ATN5	SC29
A0A1H2NJM9	SC29
A0A1H3IKR9	SC29
A0A1H3JN84	SC29
A0A1H3PPQ8	SC29
A0A1H3X277	SC29
A0A1H4LJD6	SC29
A0A1H4LYL3	SC29
A0A1H4NRB1	SC29
A0A1H5B8Y5	SC29
A0A1H5NGL0	SC29
A0A1H6R435	SC29
A0A1H7AG57	SC29
A0A1H8KMT9	SC29
A0A1H8Z2E0	SC29
A0A1H9VLS0	SC29
A0A1I0BZI3	SC29
A0A1I0QAL7	SC29
A0A1I0W5R9	SC29
A0A1I0WPH7	SC29
A0A1I0XEY4	SC29
A0A1I2H0A1	SC29
A0A1I2ZBM4	SC29
A0A1I3DRA7	SC29
A0A1I3RPG1	SC29
A0A1I3TZ25	SC29
A0A1I5DTK2	SC29
A0A1I5K0V7	SC29
A0A1I6FXG7	SC29
A0A1I6J1G8	SC29
A0A1I6LJ56	SC29
A0A1I6Y0A7	SC29
A0A1L2ZQY1	SC29
A0A1L3JCG9	SC29
A0A1L3MDA4	SC29
A0A1L7RD77	SC29
A0A1L9BMC7	SC29
A0A1M3EN84	SC29
A0A1M3F1Y9	SC29
A0A1M3LNA6	SC29
A0A1M3PZN2	SC29
A0A1M4S0N2	SC29
A0A1M5TNG5	SC29
A0A1M7H536	SC29
A0A1N6FKU0	SC29
A0A1N6NBF3	SC29
A0A1N6T8U7	SC29
A0A1N7J4S0	SC29
A0A1N7L2W5	SC29
A0A1P8J368	SC29
A0A1P8M4N0	SC29
A0A1P8TTL0	SC29
A0A1Q1EVU5	SC29
A0A1Q2CCC4	SC29
A0A1Q2CVR6	SC29
A0A1Q4AUE2	SC29
A0A1Q4B6T2	SC29
A0A1Q5GLL6	SC29
A0A1Q5Q3S0	SC29
A0A1Q5S4N0	SC29
A0A1Q5SSR0	SC29
A0A1Q6D680	SC29
A0A1Q6E4E9	SC29
A0A1Q8HU26	SC29
A0A1Q8I3M1	SC29
A0A1Q8V7A1	SC29
A0A1Q8V9H6	SC29
A0A1Q8VKT7	SC29
A0A1Q8VY55	SC29
A0A1Q8W1Y0	SC29
A0A1Q8W6M1	SC29
A0A1Q8WDJ9	SC29
A0A1Q8WNT4	SC29
A0A1Q8WS78	SC29
A0A1Q8X6X2	SC29
A0A1Q8X7D1	SC29
A0A1Q8XFY9	SC29
A0A1Q8XKD8	SC29
A0A1Q9SFR5	SC29
A0A1Q9VKI6	SC29
A0A1R1I9T0	SC29
A0A1R1LA77	SC29
A0A1R1M537	SC29
A0A1R3WY13	SC29
A0A1R4FRI2	SC29
A0A1R4GSX9	SC29
A0A1R4HZM4	SC29
A0A1R4JQZ5	SC29
A0A1S1CD31	SC29
A0A1S1CKF4	SC29
A0A1S1D3D2	SC29
A0A1S1DEM8	SC29
A0A1S2H1K6	SC29
A0A1S2IDU0	SC29
A0A1S2MZC4	SC29
A0A1S2VSR2	SC29
A0A1S2VVL0	SC29
A0A1S7B7D3	SC29
A0A1S9ADP2	SC29
A0A1S9M699	SC29
A0A1T1ZZL5	SC29
A0A1T2AZT8	SC29
A0A1T2B873	SC29
A0A1T4XRR4	SC29
A0A1T5BBB9	SC29
A0A1T5IVI0	SC29
A0A1T5JH02	SC29
A0A1T5LH14	SC29
A0A1U6HZI7	SC29
A0A1V0GWA4	SC29
A0A1V8PSU1	SC29
A0A1V8Q7X3	SC29
A0A1V8QEA3	SC29
A0A1W2BM67	SC29
A0A1W6DKI9	SC29
A0A1W9XN29	SC29
A0A1X2ZDH8	SC29
A0A1X2ZKP4	SC29
A0A1X6X2H6	SC29
A0A1X7C6X8	SC29
A0A1X7JU55	SC29
A0A1X7KZH0	SC29
A0A1X9LL78	SC29
A0A1Y0ED68	SC29
A0A1Y0HV54	SC29
A0A1Y1RRQ1	SC29
A0A1Y2T1N1	SC29
A0A1Y2UD06	SC29
A0A1Y3LPL9	SC29
A0A1Y4CV54	SC29
A0A1Y5NTY3	SC29
A0A1Y5SHX9	SC29
A0A1Y5SSE1	SC29
A0A1Y6FGR7	SC29
A0A1Y6FHC3	SC29
A0A1Z1FA94	SC29
A0A1Z4JEG2	SC29
A0A1Z4K942	SC29
A0A1Z9A8K9	SC29
A0A1Z9HC01	SC29
A0A212QP52	SC29
A0A212U5Y1	SC29
A0A221NMN3	SC29
A0A221Q2L0	SC29
A0A221R715	SC29
A0A222XBS2	SC29
A0A229VYI2	SC29
A0A231VY17	SC29
A0A238JTI6	SC29
A0A238UTA7	SC29
A0A239IIE4	SC29
A0A239PR96	SC29
A0A239QTS1	SC29
A0A239VDK8	SC29
A0A239W2C8	SC29
A0A248X6I5	SC29
A0A254UQY8	SC29
A0A255PKH4	SC29
A0A255XND1	SC29
A0A257ZPA6	SC29
A0A258K6Z9	SC29
A0A259PRP9	SC29
A0A261ERH4	SC29
A0A261EV58	SC29
A0A261EVA6	SC29
A0A261FL14	SC29
A0A261FXP9	SC29
A0A261G3U9	SC29
A0A267THK9	SC29
A0A267WPA3	SC29
A0A269ZBJ4	SC29
A0A285XUP2	SC29
A0A291DGF1	SC29
A0A291QBH5	SC29
A0A292G821	SC29
A0A2A2EGB1	SC29
A0A2A2EL87	SC29
A0A2A2G2T0	SC29
A0A2A2GHJ4	SC29
A0A2A3XQG0	SC29
A0A2A3Y204	SC29
A0A2A3Y4G3	SC29
A0A2A3Z878	SC29
A0A2A3ZR55	SC29
A0A2A4R167	SC29
A0A2A4RL22	SC29
A0A2A6FPZ6	SC29
A0A2A9CVL9	SC29
A0A2A9CWR3	SC29
A0A2A9DVZ5	SC29
A0A2A9EA95	SC29
A0A2A9EEI5	SC29
A0A2A9ETK6	SC29
A0A2A9GLJ5	SC29
A0A2B8A373	SC29
A0A2C7AQE2	SC29
A0A2C8YE99	SC29
A0A2D2C380	SC29
A0A2D5Y1H9	SC29
A0A2D7U6T3	SC29
A0A2D8WW34	SC29
A0A2D9C4A4	SC29
A0A2E0AKW2	SC29
A0A2E0SST9	SC29
A0A2E1M455	SC29
A0A2E2NBF7	SC29
A0A2E3EYE9	SC29
A0A2E5E2B2	SC29
A0A2E7K031	SC29
A0A2G1MJL5	SC29
A0A2G5PWJ3	SC29
A0A2G5Q1N9	SC29
A0A2G6HFH2	SC29
A0A2G6IN57	SC29
A0A2H1HTD5	SC29
A0A2H1HW45	SC29
A0A2H1J3Y6	SC29
A0A2H1JBV5	SC29
A0A2H1JXA0	SC29
A0A2H1K2V1	SC29
A0A2H1K9Z1	SC29
A0A2H1KCC8	SC29
A0A2H1L4P9	SC29
A0A2H5EUU7	SC29
A0A2I1I422	SC29
A0A2I1IQY1	SC29
A0A2I1IRV7	SC29
A0A2I1JA55	SC29
A0A2I1KFY2	SC29
A0A2I1KT12	SC29
A0A2I1M324	SC29
A0A2I1MCH2	SC29
A0A2I1P5Q5	SC29
A0A2I1P899	SC29
A0A2I1PLS0	SC29
A0A2I1QCH0	SC29
A0A2I1YC26	SC29
A0A2I1Z6R2	SC29
A0A2I2J3D3	SC29
A0A2J8G5B6	SC29
A0A2J8IIN0	SC29
A0A2K0X2A9	SC29
A0A2K1SV61	SC29
A0A2K8KE83	SC29
A0A2K8WNJ1	SC29
A0A2K9EYI2	SC29
A0A2L0R0T5	SC29
A0A2L0UH96	SC29
A0A2M8WNM9	SC29
A0A2M8WSR3	SC29
A0A2M9AFM6	SC29
A0A2M9BGS3	SC29
A0A2M9BVH0	SC29
A0A2M9D037	SC29
A0A2M9D7G9	SC29
A0A2M9HBB7	SC29
A0A2M9HG74	SC29
A0A2M9HID1	SC29
A0A2M9HNL9	SC29
A0A2M9JQT4	SC29
A0A2N0SM43	SC29
A0A2N0SYV3	SC29
A0A2N0TGQ4	SC29
A0A2N3BGN5	SC29
A0A2N3FEC1	SC29
A0A2N3G2Q9	SC29
A0A2N3GHV4	SC29
A0A2N3QKI7	SC29
A0A2N3QP42	SC29
A0A2N3QW10	SC29
A0A2N3QWT3	SC29
A0A2N3R6P5	SC29
A0A2N3R998	SC29
A0A2N3YII2	SC29
A0A2N4T1Y8	SC29
A0A2N5GVC2	SC29
A0A2N5IQ84	SC29
A0A2N5IXQ4	SC29
A0A2N5J3C7	SC29
A0A2N5JC76	SC29
A0A2N6PHR3	SC29
A0A2N6RZE7	SC29
A0A2N6TWP4	SC29
A0A2N6UBR8	SC29
A0A2N6V5H4	SC29
A0A2N7S2F3	SC29
A0A2P8GRL6	SC29
A0A2R7RI40	SC29
A0A2R8BG94	SC29
A0A2S0LR40	SC29
A0A2S0WXT7	SC29
A0A2S3ZZD0	SC29
A0A2S4ZVT1	SC29
A0A2S5IWL2	SC29
A0A2S5JGA0	SC29
A0A2S5W6Q9	SC29
A0A2S8SEI6	SC29
A0A2S8WVP1	SC29
A0A2S9DK53	SC29
A0A2S9DTH8	SC29
A0A2T0UJD2	SC29
A0A2T0W3F1	SC29
A0A2T0Y607	SC29
A0A2T3BWQ1	SC29
A0A2T3GA51	SC29
A0A2T3GFY1	SC29
A0A2T4JEA9	SC29
A0A2T6KQ45	SC29
A0A2T6KY31	SC29
A0A2T6LXZ7	SC29
A0A2T7TLN2	SC29
A0A2T9XVH3	SC29
A0A2U0BVJ5	SC29
A0A2U1TEA0	SC29
A0A2U1ZXV7	SC29
A0A2U2MT50	SC29
A0A2U2NAH6	SC29
A0A2U2RR04	SC29
A0A2U3AUW2	SC29
A0A2V1KBD5	SC29
A0A2V1M6R3	SC29
A0A2V1P0F4	SC29
A0A2V2EDH9	SC29
A0A2V3DZT2	SC29
A0A2V5J0L1	SC29
A0A2V5L748	SC29
A0A2V7NBY2	SC29
A0A2W1QAY3	SC29
A0A2W1UZP8	SC29
A0A2W1WD93	SC29
A0A2W1YN95	SC29
A0A2W2A6T5	SC29
A0A2W4V051	SC29
A0A2W5D130	SC29
A0A2W5WVB3	SC29
A0A2W6VLR0	SC29
A0A2W7A194	SC29
A0A2W7QFQ3	SC29
A0A2X1RIH9	SC29
A0A2X2YB42	SC29
A0A2Y8ZV97	SC29
A0A2Y9AS56	SC29
A0A2Z3S4N8	SC29
A0A2Z4PEZ9	SC29
A0A2Z5R363	SC29
A0A315U0S1	SC29
A0A316BDZ1	SC29
A0A318M183	SC29
A0A318MC51	SC29
A0A318MEX6	SC29
A0A318MHH5	SC29
A0A318R137	SC29
A0A318STB5	SC29
A0A318TZ27	SC29
A0A327VXJ5	SC29
A0A328HBM6	SC29
A0A329EZQ5	SC29
A0A329XER1	SC29
A0A329YW63	SC29
A0A344PKT1	SC29
A0A344URN1	SC29
A0A344W1A3	SC29
A0A345V6H8	SC29
A0A349VQN4	SC29
A0A351CNW3	SC29
A0A352DWR1	SC29
A0A353ZX13	SC29
A0A355BUA0	SC29
A0A357ZY45	SC29
A0A358INF2	SC29
A0A359A192	SC29
A0A359FBP0	SC29
A0A365D6E1	SC29
A0A365YCW3	SC29
A0A365ZFC0	SC29
A0A366IMJ8	SC29
A0A366K6E7	SC29
A0A366KCZ1	SC29
A0A366W8X2	SC29
A0A367YT88	SC29
A0A368CR17	SC29
A0A368EUX4	SC29
A0A368MCJ4	SC29
A0A368ZBB3	SC29
A0A369U354	SC29
A0A371BQD5	SC29
A0A371XWF3	SC29
A0A372LE74	SC29
A0A372M4A0	SC29
A0A375I4B3	SC29
A0A376E869	SC29
A0A378PBS3	SC29
A0A380MB63	SC29
A0A380RD55	SC29
A0A386UME0	SC29
A0A387BLA0	SC29
A0A395XHX5	SC29
A0A399H1B7	SC29
A0A399JDR2	SC29
A0A3A1WTI4	SC29
A0A3A1WXP8	SC29
A0A3A1X3U7	SC29
A0A3A1X9Z3	SC29
A0A3A1XBW2	SC29
A0A3A1XGV7	SC29
A0A3A1XLN8	SC29
A0A3A1XST8	SC29
A0A3A1XWD3	SC29
A0A3A3DNR0	SC29
A0A3A5M790	SC29
A0A3A9WAR7	SC29
A0A3B0G4S5	SC29
A0A3B0MUH8	SC29
A0A3B7QQI7	SC29
A0A3C0U8U5	SC29
A0A3C1E0A5	SC29
A0A3C1KCF5	SC29
A0A3D0MJU1	SC29
A0A3D0PBR5	SC29
A0A3D0PVB8	SC29
A0A3D1TKG7	SC29
A0A3D2F796	SC29
A0A3D3H2Q2	SC29
A0A3D3ICB2	SC29
A0A3D3LW48	SC29
A0A3D3ZTY7	SC29
A0A3D5CJJ1	SC29
A0A3D6ELC9	SC29
A0A3D8PDR7	SC29
A0A3D8THK2	SC29
A0A3D8U5L9	SC29
A0A3D9V245	SC29
A0A3E0BVM1	SC29
A0A3E0VBI7	SC29
A0A3E0VK23	SC29
A0A3E0VWR2	SC29
A0A3E0W882	SC29
A0A3E1J002	SC29
A0A3E2BVB3	SC29
A0A3E2CKV7	SC29
A0A3E2CM34	SC29
A0A3E2CR52	SC29
A0A3E2CUF7	SC29
A0A3E2D0X3	SC29
A0A3G5HVI0	SC29
A0A3G8VDU0	SC29
A0A3L6ZN94	SC29
A0A3L6ZWN8	SC29
A0A3L7AAG8	SC29
A0A3L7AT76	SC29
A0A3L7J4J8	SC29
A0A3L7V372	SC29
A0A3L8P0E8	SC29
A0A3M0MEL6	SC29
A0A3M1NBL7	SC29
A0A3M1PE34	SC29
A0A3M1Z3B7	SC29
A0A3M2CMA4	SC29
A0A3M2JLM4	SC29
A0A3M6SBE7	SC29
A0A3M8ABS0	SC29
A0A3M8LHS6	SC29
A0A3M9MDZ2	SC29
A0A3N0BKD0	SC29
A0A3N1K9B6	SC29
A0A3N2BB94	SC29
A0A3N2C0N6	SC29
A0A3N2DBS9	SC29
A0A3N2G5L8	SC29
A0A3N2ID81	SC29
A0A3N2JTB0	SC29
A0A3N2QMC2	SC29
A0A3N4CWU9	SC29
A0A3N4Z5T9	SC29
A0A3N4ZBC5	SC29
A0A3N5LKA4	SC29
A0A3N7GJ68	SC29
A0A3P1SCD0	SC29
A0A3P1V9W9	SC29
A0A3P1WKX9	SC29
A0A3P1XQG2	SC29
A0A3P3UBX7	SC29
A0A3P5WV22	SC29
A0A3Q8V7D9	SC29
A0A3Q9GP49	SC29
A0A3Q9P484	SC29
A0A3R7P2M1	SC29
A0A3R7TYB1	SC29
A0A3S0VS57	SC29
A0A3S2TT21	SC29
A0A3S2VNM7	SC29
A0A3S3LLA4	SC29
A0A3S3ZNC3	SC29
A0A3S4SJQ9	SC29
A0A3S9PXX7	SC29
A0A3S9WC42	SC29
A0A3T0Q2L4	SC29
A0A3T0Y7T5	SC29
A0A401UXG0	SC29
A0A402DM87	SC29
A0A410H7P7	SC29
A0A411YLV8	SC29
A0A412K9Y6	SC29
A0A413RI92	SC29
A0A415C0S6	SC29
A0A415C737	SC29
A0A417Z4L8	SC29
A0A418USS9	SC29
A0A418ZQC1	SC29
A0A418ZXF4	SC29
A0A420W6C2	SC29
A0A421KXT6	SC29
A0A423UGE6	SC29
A0A424HHF0	SC29
A0A430F8Y8	SC29
A0A430FDA2	SC29
A0A430FLI2	SC29
A0A430FP45	SC29
A0A430FQP9	SC29
A0A430JMA0	SC29
A0A430JP03	SC29
A0A431IBN2	SC29
A0A433EAG3	SC29
A0A433EFF3	SC29
A0A433H4Y3	SC29
A0A444GSQ2	SC29
A0A444QCX0	SC29
A0A447IRZ4	SC29
A0A448HGK5	SC29
A0A448PF95	SC29
A0A448UW92	SC29
A0A449D8C4	SC29
A0A495EVN3	SC29
A0A495P2T3	SC29
A0A495XYI0	SC29
A0A496PLP1	SC29
A0A4P6DY01	SC29
A0A4P6EP55	SC29
A0A4P6FFT3	SC29
A0A4P6MYL6	SC29
A0A4P7HJ40	SC29
A0A4P7SWZ5	SC29
A0A4P8GTM0	SC29
A0A4P8H7P2	SC29
A0A4P8SV36	SC29
A0A4P8ZFI8	SC29
A0A4Q0AMZ0	SC29
A0A4Q0D0T0	SC29
A0A4Q1KY47	SC29
A0A4Q2EJQ3	SC29
A0A4Q2JJD8	SC29
A0A4Q2JP28	SC29
A0A4Q2KRZ3	SC29
A0A4Q2M657	SC29
A0A4Q2RT97	SC29
A0A4Q2S3A0	SC29
A0A4Q2SDG3	SC29
A0A4Q2SK99	SC29
A0A4Q3XN03	SC29
A0A4Q4BV26	SC29
A0A4Q5A4A4	SC29
A0A4Q5ABN9	SC29
A0A4Q5APR6	SC29
A0A4Q5APX3	SC29
A0A4Q5AWN7	SC29
A0A4Q5BH80	SC29
A0A4Q5MVM1	SC29
A0A4Q7FZB0	SC29
A0A4Q7M880	SC29
A0A4Q7U015	SC29
A0A4Q8ANK8	SC29
A0A4Q8QX38	SC29
A0A4Q8TJ10	SC29
A0A4Q8UUV5	SC29
A0A4Q9G2C3	SC29
A0A4Q9GRR8	SC29
A0A4R0R0I1	SC29
A0A4R0R4U7	SC29
A0A4R0T481	SC29
A0A4R0TAL6	SC29
A0A4R0TXC9	SC29
A0A4R0W0W8	SC29
A0A4R1AMW5	SC29
A0A4R3M592	SC29
A0A4R5L019	SC29
A0A4R5TWT7	SC29
A0A4R5YQN0	SC29
A0A4R7MA91	SC29
A0A4R8VC14	SC29
A0A4R9EY39	SC29
A0A4S3FTF7	SC29
A0A4S4FDZ1	SC29
A0A4S5E4W2	SC29
A0A4T1ZYW9	SC29
A0A4T2C534	SC29
A0A4U0HH95	SC29
A0A4U0RJU2	SC29
A0A4U1JP84	SC29
A0A4U6N6G9	SC29
A0A4V0I315	SC29
A0A4V0XJ47	SC29
A0A4V0YG34	SC29
A0A4V1CMF7	SC29
A0A4V1V2D8	SC29
A0A4V1Y2R6	SC29
A0A4V2EYT5	SC29
A0A4V2G9L0	SC29
A0A4V2MZ64	SC29
A0A4V2N7Z9	SC29
A0A4V2PA86	SC29
A0A4V3CE82	SC29
A0A4V5MVY8	SC29
A0A4V8DHS2	SC29
A0A4Y3KBH4	SC29
A0A4Y3KLC7	SC29
A0A4Y3KPX9	SC29
A0A4Y3N7W4	SC29
A0A4Y3UM47	SC29
A0A4Y3W077	SC29
A0A4Y4DP76	SC29
A0A4Y4E5T4	SC29
A0A4Y6QQ81	SC29
A0A4Y6R6J1	SC29
A0A4Y8P4N7	SC29
A0A4Y8QZZ0	SC29
A0A4Y8TYE7	SC29
A0A4Y8UHT4	SC29
A0A4Y9F568	SC29
A0A4Z0J106	SC29
A0A4Z0KBH7	SC29
A0A4Z1C3T6	SC29
A0A4Z1CRF0	SC29
A0A4Z1E829	SC29
A0A502CMX3	SC29
A0A505DH86	SC29
A0A505H674	SC29
A0A506XSE8	SC29
A0A506Y0I4	SC29
A0A508A394	SC29
A0A508BKB0	SC29
A0A509JS96	SC29
A0A510URY3	SC29
A0A510UZP0	SC29
A0A511FBM6	SC29
A0A511JCR8	SC29
A0A511JFT8	SC29
A0A511YY66	SC29
A0A512D095	SC29
A0A512DEV3	SC29
A0A512E0M7	SC29
A0A512I6K8	SC29
A0A512IB82	SC29
A0A512PGJ4	SC29
A0A512SXP1	SC29
A0A516G7X5	SC29
A0A516ITS3	SC29
A0A516N743	SC29
A0A516Q6E9	SC29
A0A517QX62	SC29
A0A520WYE1	SC29
A0A521BT71	SC29
A0A521CFE4	SC29
A0A521MN96	SC29
A0A521RVU3	SC29
A0A522NXB7	SC29
A0A524J5C8	SC29
A0A524J6K6	SC29
A0A533I834	SC29
A0A536G269	SC29
A0A536NDM6	SC29
A0A542E0W8	SC29
A0A542EKG9	SC29
A0A542FP86	SC29
A0A542G0P8	SC29
A0A542GPS4	SC29
A0A542I733	SC29
A0A542IT32	SC29
A0A542SQK8	SC29
A0A542UVU3	SC29
A0A542XF42	SC29
A0A542YG16	SC29
A0A542ZDZ7	SC29
A0A542ZNR9	SC29
A0A543HU03	SC29
A0A543HYH4	SC29
A0A543K913	SC29
A0A543NRG2	SC29
A0A543PQL8	SC29
A0A544SV44	SC29
A0A545B557	SC29
A0A545BHQ2	SC29
A0A553ASX1	SC29
A0A553K1L9	SC29
A0A553SR10	SC29
A0A554VUC0	SC29
A0A556CQA8	SC29
A0A556R595	SC29
A0A556RA21	SC29
A0A558H904	SC29
A0A560WHQ6	SC29
A0A561DVC9	SC29
A0A562NLH1	SC29
A0A563E8R0	SC29
A0A564S2W0	SC29
A0A564VKB4	SC29
A0A564VV25	SC29
A0A5A7NKW5	SC29
A0A5B0EGN4	SC29
A0A5B7WVD1	SC29
A0A5B7ZMZ1	SC29
A0A5B8AVL0	SC29
A0A5B8C7B6	SC29
A0A5B8INN2	SC29
A0A5B8JL08	SC29
A0A5B8M5D1	SC29
A0A5B9EPE7	SC29
A0A5B9PBL5	SC29
A0A5C1A4K3	SC29
A0A5C1YH64	SC29
A0A5C2FUT6	SC29
A0A5C4IU08	SC29
A0A5C4K0Q2	SC29
A0A5C4MQM2	SC29
A0A5C4N9Y0	SC29
A0A5C4R8F7	SC29
A0A5C4X360	SC29
A0A5C5BF98	SC29
A0A5C5GAQ4	SC29
A0A5C6SAV7	SC29
A0A5C8IGK8	SC29
A0A5C8UY96	SC29
A0A5D0CSA1	SC29
A0A5D0XTP2	SC29
A0A5J5DVU3	SC29
A0A5J5E8F5	SC29
A0A5J5GP22	SC29
A0A5J6GWX2	SC29
A0A5J6HTB1	SC29
A0A5J6Q3N0	SC29
A0A5M9ZCM9	SC29
A0A5M9ZH34	SC29
A0A5N5RLB3	SC29
A0A5N6MTQ0	SC29
A0A5N6RYR0	SC29
A0A5P2BPC5	SC29
A0A5P2C8P8	SC29
A0A5P2CVL1	SC29
A0A5P8FPY7	SC29
A0A5P9QDJ4	SC29
A0A5Q2W2U2	SC29
A0A5Q4DIH1	SC29
A0A5Q8B6D6	SC29
A0A5R8UZK8	SC29
A0A5R8VPH8	SC29
A0A5R8WE78	SC29
A0A5R9FM99	SC29
A0A5R9G3S9	SC29
A0A5R9JAC8	SC29
A0A5S4V6D7	SC29
A0A651G958	SC29
A0A653MUZ9	SC29
A0A653SQ16	SC29
A0A653TZS0	SC29
A0A654ARH3	SC29
A0A656Y363	SC29
A0A6A2WEG3	SC29
A0A6A7KQ34	SC29
A0A6A9V2A1	SC29
A0A6B2SF71	SC29
A0A6B2TE90	SC29
A0A6B8LLE2	SC29
A0A6C0FPA1	SC29
A0A6C1T4L2	SC29
A0A6G3R681	SC29
A0A6G3SD19	SC29
A0A6G4V9P1	SC29
A0A6G4XNW2	SC29
A0A6G7Y504	SC29
A0A6G7Z637	SC29
A0A6G8FG10	SC29
A0A6G8G023	SC29
A0A6G8KWV3	SC29
A0A6G9WA11	SC29
A0A6H0CR21	SC29
A0A6H0SFP9	SC29
A0A6H1W753	SC29
A0A6H2KRB8	SC29
A0A6I0C1X4	SC29
A0A6I0VG20	SC29
A0A6I1ELF1	SC29
A0A6I1G7Y6	SC29
A0A6I1GGV2	SC29
A0A6I1PAR4	SC29
A0A6I2F9Q2	SC29
A0A6I2M5I0	SC29
A0A6I2T582	SC29
A0A6I2UFB3	SC29
A0A6I2XHU2	SC29
A0A6I3CS33	SC29
A0A6I3D4B2	SC29
A0A6I3F7T3	SC29
A0A6I3GQ36	SC29
A0A6I3H8G7	SC29
A0A6I3IBG9	SC29
A0A6I3M5U0	SC29
A0A6I3WWA1	SC29
A0A6I4N979	SC29
A0A6I4NTC3	SC29
A0A6I5N142	SC29
A0A6I5ZYC8	SC29
A0A6J4K9M1	SC29
A0A6J4PVB2	SC29
A0A6L4V6X5	SC29
A0A6L5R2D6	SC29
A0A6L5WZA4	SC29
A0A6L6A4I8	SC29
A0A6L6AM48	SC29
A0A6L6HPD8	SC29
A0A6L6ISU7	SC29
A0A6L6JGG2	SC29
A0A6L9G7J4	SC29
A0A6L9SS08	SC29
A0A6L9T7R8	SC29
A0A6L9XTM5	SC29
A0A6M1QPK9	SC29
A0A6M4PU13	SC29
A0A6M5J5G3	SC29
A0A6M5UGY0	SC29
A0A6M5YX54	SC29
A0A6M8BJK6	SC29
A0A6N2SED7	SC29
A0A6N6JKG9	SC29
A0A6N6NSZ7	SC29
A0A6N6SGT2	SC29
A0A6N7EPR2	SC29
A0A6N7TTC1	SC29
A0A6N7V913	SC29
A0A6N7VNI3	SC29
A0A6N7ZJP3	SC29
A0A6N8F4S2	SC29
A0A6N8GJ75	SC29
A0A6N9H5Z7	SC29
A0A6N9Z5N2	SC29
A0A6P0ZD27	SC29
A0A6P1NKW7	SC29
A0A6P2ADE7	SC29
A0A6P2CSD8	SC29
A0A7C1KGS7	SC29
A0A7C2IU91	SC29
A0A7C3PBV3	SC29
A0A7C4ZGM4	SC29
