protid	UMAP1	UMAP2
A0A4R3YVK0	2.121017	19.13619
A0A4R3ZQ81	-2.1657152	-7.827072
A0A4R3ZZS4	3.0514553	13.0967455
A0A4R4A0I4	-3.592034	4.529503
A0A4R4A6N0	-2.213593	6.8448906
A0A4R4BJW1	-2.8014824	-0.96798265
A0A4R4BQ60	4.8471093	1.4414793
A0A4R4C5D1	-9.972015	16.244944
A0A4R4CUV9	-11.00258	17.17344
A0A4R4DTY6	15.671959	7.559016
A0A4R4E2X8	-1.4574734	7.4045353
A0A4R4EZC6	2.5784736	6.834473
A0A4R4FG31	0.48564413	-1.842883
A0A4R4G2P7	7.9011273	-4.941596
A0A4R4GCQ5	0.13318753	7.8060784
A0A4R4GJ01	9.713061	3.9541652
A0A4R4IA12	13.773609	-1.4966668
A0A4R4JP58	-6.757209	-8.452691
A0A4R4K6V9	-6.7975516	-7.602241
A0A4R4K9L2	1.4429727	-2.874278
A0A4R4KBT2	-4.435989	4.031688
A0A4R4KPM4	-2.3810127	19.714582
A0A4R4KZS3	-2.6982677	19.60953
A0A4R4LBZ8	-10.286758	0.16555315
A0A4R4MFN9	-10.239624	0.0075705927
A0A4R4MXI0	-10.669854	1.4075485
A0A4R4NVY7	-10.057953	-0.078607194
A0A4R4PF88	-12.751795	-8.668054
A0A4R4RWD2	-10.140145	-0.056397155
A0A4R4S5Q9	-2.100322	20.00158
A0A4R4SZL5	-10.139219	-0.041674633
A0A4R4T4D9	-13.152386	-8.709881
A0A4R4TP72	-2.468804	19.640749
A0A4R4UJA6	-8.769198	6.528677
A0A4R4V0H6	-10.060084	-0.08126616
A0A4R4VEX5	-8.450126	6.938238
A0A4R4WBK5	-10.661695	1.4466361
A0A4R4X431	-13.249278	-8.710527
A0A4R4Y178	-10.699437	1.2539155
A0A4R4Z1V2	-8.5668745	6.5758533
A0A4R4ZHC5	-13.887897	-8.48217
A0A4R5AB07	-14.3757305	-8.214414
A0A4R5ANG9	-10.179829	0.016928155
A0A4R5AQI7	-1.9328599	-5.952833
A0A4R5B4T1	-10.0597925	-0.10750669
A0A4R5BB48	-8.9585705	5.9185157
A0A4R5C671	-1.9969842	-5.1361337
A0A4R5CQ73	-12.894738	-2.2736256
A0A4R5D2G4	-2.1723342	-5.5293446
A0A4R5D6G6	-1.9431566	-5.590074
A0A4R5DPZ7	-4.9674196	3.936463
A0A4R5DSP2	1.5402875	-2.8996313
A0A4R5DW29	-10.27161	0.13077752
A0A4R5E145	4.6564617	4.3483295
A0A4R5EZD8	-10.724009	1.3392385
A0A4R5F650	-1.9926547	-5.088051
A0A4R5FF76	-2.1647847	-5.688954
A0A4R5GDB5	6.3108997	4.27131
A0A4R5GJF9	8.210448	13.353232
A0A4R5IZJ4	-0.1911172	16.884829
A0A4R5J2H7	6.1015024	10.788685
A0A4R5K0T9	2.2931526	19.156746
A0A4R5KEE0	-3.1163406	11.075021
A0A4R5KXG1	3.6944413	15.24769
A0A4R5L019	-6.6156845	-2.5842335
A0A4R5LEG4	-10.060667	16.38226
A0A4R5LST1	5.3617	12.36935
A0A4R5MD95	-10.554899	17.076698
A0A4R5MJS5	4.23133	4.7815404
A0A4R5N315	12.069086	-0.25775668
A0A4R5NAJ7	10.813113	2.0746398
A0A4R5NBA4	3.361564	4.7100234
A0A4R5NV05	-2.6353266	4.9303975
A0A4R5P4T2	-2.3005567	0.93030757
A0A4R5PSQ2	11.439823	5.564644
A0A4R5QH25	9.111876	8.682138
A0A4R5SNB8	0.8750045	20.18576
A0A4R5TWT7	-6.33425	-2.948664
A0A4R5U4Q0	2.5459874	6.7599916
A0A4R5UDS8	2.384516	6.82475
A0A4R5UL17	19.113472	8.274287
A0A4R5USB8	-0.546842	3.3158107
A0A4R5W6L0	-1.9007027	9.439091
A0A4R5X0B2	-5.630423	-5.0352507
A0A4R5XU26	-5.4138503	8.882103
A0A4R5XX73	2.0142007	8.002167
A0A4R5YI88	-9.75189	6.4985194
A0A4R5YQN0	-5.8614907	-2.9302442
A0A4R6AI28	14.028379	7.7127213
A0A4R6BLA6	2.00696	7.9449954
A0A4R6BRT9	1.958837	8.007112
A0A4R6BT25	3.0060716	7.840912
A0A4R6C0J5	2.1310346	7.978656
A0A4R6C8H7	2.107377	8.115332
A0A4R6C9Q1	2.36316	7.947668
A0A4R6CI30	-17.960688	-0.062496327
A0A4R6DKC5	-5.6482487	2.165843
A0A4R6EBK8	-7.292346	-7.716478
A0A4R6EQW9	-2.0437708	-7.8722224
A0A4R6F6Y4	-10.894819	16.365662
A0A4R6FF25	8.150252	2.538351
A0A4R6FXN5	5.98749	-7.223178
A0A4R6G4R2	5.1019254	1.3687868
A0A4R6G682	9.127735	12.193715
A0A4R6GBI0	-10.739645	6.614163
A0A4R6H718	-1.2836511	-5.5548143
A0A4R6HDD7	-5.367705	11.04335
A0A4R6IL51	6.9991255	-4.842793
A0A4R6IQ79	-0.50928736	-5.05326
A0A4R6J2C6	4.5882225	9.183852
A0A4R6JVH8	-8.410124	7.5441375
A0A4R6KYP2	-13.0443125	-8.735585
A0A4R6LCV9	-1.9890845	-4.9760413
A0A4R6LJX9	4.002374	9.300695
A0A4R6M4K3	-9.03996	11.502962
A0A4R6M977	-4.355814	11.665117
A0A4R6N961	-2.4134672	9.814522
A0A4R6PSJ0	-5.0850987	0.8466086
A0A4R6QHQ1	7.634087	2.6443412
A0A4R6QJW1	-2.4306712	9.832246
A0A4R6RIL1	7.1306853	15.821446
A0A4R6RNK7	10.844304	9.445933
A0A4R6S8C3	-0.0654452	5.8583517
A0A4R6SCU3	-2.0228612	0.85486996
A0A4R6SRP8	-2.4059737	6.39124
A0A4R6SXT3	5.9466453	0.6433308
A0A4R6TC52	-0.5978313	3.3272817
A0A4R6TMD6	11.231322	-4.0936184
A0A4R6TNJ6	4.711156	3.1899726
A0A4R6TR58	3.0557487	16.582096
A0A4R6USE3	-3.964082	9.543809
A0A4R6VSB4	-5.5922046	-1.1202124
A0A4R6VUP3	1.4966657	-1.8006045
A0A4R6WJW1	3.0779033	10.736338
A0A4R6WS57	11.513842	6.1669054
A0A4R6YWR0	-0.0959475	17.402906
A0A4R6ZPW4	-5.5475917	10.871998
A0A4R7B9L5	-6.0701466	11.998295
A0A4R7CZ48	4.064574	10.351815
A0A4R7D0C4	-3.7579298	10.323493
A0A4R7D328	3.8892426	9.449223
A0A4R7DKZ8	-0.85181856	-8.759759
A0A4R7F870	7.4204473	2.9343715
A0A4R7FRD7	4.9493556	8.650092
A0A4R7GJQ9	-6.6211386	-8.445999
A0A4R7I530	-0.13054208	2.0954564
A0A4R7IKX0	-11.952191	-5.4227295
A0A4R7J187	-10.887885	12.820381
A0A4R7JH90	-4.022421	10.297847
A0A4R7JSJ4	-0.3376248	10.28649
A0A4R7K5M3	4.0211825	9.079398
A0A4R7LHS7	16.018772	8.868936
A0A4R7MA91	-6.521958	-2.9600413
A0A4R7MSH9	-11.202793	-5.8931546
A0A4R7NSK5	-5.2342005	11.310444
A0A4R7PYY4	-7.337936	12.048081
A0A4R7Q8E3	5.575203	2.8969195
A0A4R7RTP7	-0.22096509	12.24152
A0A4R7SFA8	-12.9142065	-1.7102954
A0A4R7TAE5	-12.883031	-8.696039
A0A4R7UH54	13.454151	-1.1282526
A0A4R7UTA1	-9.259173	5.447333
A0A4R7VEA5	4.2148395	23.41313
A0A4R7WLP4	4.5173607	22.486574
A0A4R7YJP3	4.348861	16.161669
A0A4R8B5Y0	3.9623344	8.962004
A0A4R8B659	-6.0190225	2.5603526
A0A4R8B834	-3.2509804	6.6708555
A0A4R8BNJ2	-5.8952417	1.9043322
A0A4R8C250	-6.232576	2.3073034
A0A4R8C3Q6	-12.632933	-8.557823
A0A4R8DM87	-13.44486	-8.621894
A0A4R8DUZ2	4.554215	6.206398
A0A4R8ERJ4	-9.053458	11.499096
A0A4R8ERM5	13.616976	3.478534
A0A4R8EVB7	-6.752141	-8.944839
A0A4R8FN66	-4.776372	11.844638
A0A4R8GAJ4	13.916744	6.988812
A0A4R8HMT0	1.7900779	-5.587074
A0A4R8I2W7	-2.4911869	-9.417952
A0A4R8J605	-4.3860946	1.1825651
A0A4R8K4S0	-9.887503	16.48346
A0A4R8L2T1	9.202279	12.221937
A0A4R8LN68	-9.434678	16.50784
A0A4R8LUP6	-7.623514	9.30114
A0A4R8MDK8	-8.352568	12.064781
A0A4R8S0N2	-5.2858305	-1.2916262
A0A4R8SEL7	-5.3502784	-1.443228
A0A4R8T0N5	-5.559368	-1.353089
A0A4R8UD22	-6.6238174	3.0668802
A0A4R8UQ08	-6.685569	2.9053574
A0A4R8UU34	-7.013357	2.4586504
A0A4R8VC14	-4.815716	2.3169158
A0A4R8VTX8	-5.9623523	3.399744
A0A4R8WE26	-6.6717076	2.7900286
A0A4R8WHE3	-6.320423	3.1759017
A0A4R8WJL0	-5.969183	3.1236675
A0A4R8XDA1	-6.830102	2.8531666
A0A4R8XH26	-6.0262585	3.3637664
A0A4R8Z3L0	-6.8066416	2.7905617
A0A4R8ZJ44	-6.2980657	2.9961374
A0A4R8ZQZ0	-6.037325	3.3981376
A0A4R8ZXK2	-6.80755	2.5997536
A0A4R8ZXV6	-5.687818	2.9842825
A0A4R9AH05	-5.973491	3.1802425
A0A4R9ATJ6	-6.3763585	3.1247492
A0A4R9AYD3	-6.1034	3.328047
A0A4R9B786	-5.539061	3.5925996
A0A4R9BBR8	-5.7335825	3.5430343
A0A4R9BKK1	-5.583166	2.6552548
A0A4R9BZ23	-6.016768	3.490098
A0A4R9EY39	-4.6070356	14.671039
A0A4R9G7Q0	-4.576888	12.457761
A0A4R9G8W5	-4.586816	12.500698
A0A4R9GHQ5	-4.421084	12.154212
A0A4R9GTU1	-4.29947	12.011981
A0A4R9H5J1	-4.6211915	12.492792
A0A4R9I9C3	-4.5724034	11.739462
A0A4R9IRG1	-4.6121626	12.118052
A0A4R9J1J5	-4.929747	11.275466
A0A4R9JIJ3	-4.5766234	12.059545
A0A4R9JX09	-5.224094	10.63986
A0A4R9KC14	-4.1690054	11.526302
A0A4R9L533	-3.8905988	11.548223
A0A4R9LHM1	-4.725901	11.786095
A0A4R9LJ40	-5.4279914	10.514075
A0A4R9Q8F3	18.13408	3.265726
A0A4R9QP33	19.887518	6.815758
A0A4R9R5S1	17.948595	3.283858
A0A4R9RXE3	19.78731	6.123508
A0A4R9RY47	-6.2661157	8.489122
A0A4R9W1V7	19.380484	7.8158765
A0A4R9WTZ7	16.467524	4.9054484
A0A4R9XIE5	16.585663	4.156872
A0A4R9Z519	17.789219	3.2118437
A0A4S0G5E9	18.199366	3.3361392
A0A4S0J0X0	-10.159704	16.795807
A0A4S0JL53	19.78279	7.326274
A0A4S0KM25	18.217457	3.232621
A0A4S0LQD1	12.862695	0.8768203
A0A4S0QL81	16.509941	4.6194725
A0A4S0R9R3	13.355902	-1.0499839
A0A4S0S2W5	18.263937	3.3002527
A0A4S0VSV8	16.626686	3.9749289
A0A4S0ZC48	20.052961	5.824296
A0A4S1APZ0	19.15253	3.7027206
A0A4S1CAL9	7.156467	8.771955
A0A4S1DUL2	-0.60794896	-3.3170903
A0A4S1E4Q6	0.97360283	14.314349
A0A4S1FJK6	18.019402	3.1388357
A0A4S1H4I1	19.584929	6.2942514
A0A4S1WQM8	6.116958	-7.4599085
A0A4S1XIR4	6.3487	-7.579934
A0A4S2AD75	0.9829771	11.921253
A0A4S2AXB2	8.749209	6.4912896
A0A4S2BQB3	12.214406	-0.3296468
A0A4S2CZY2	13.531179	-1.2599903
A0A4S2D686	-9.9734125	6.894812
A0A4S2E2Y0	4.120929	2.3677394
A0A4S2EW48	-0.33032092	4.7877054
A0A4S2EZG8	-0.52550304	3.4762654
A0A4S2FFC5	-0.36895093	-3.7909775
A0A4S2H2Z0	4.199713	13.240448
A0A4S2HEU3	4.3684006	13.640783
A0A4S2HKN3	2.8907034	15.661615
A0A4S2J465	-12.788653	-2.6034417
A0A4S2P6M0	6.833511	6.728697
A0A4S2Q5U5	6.8451333	6.7122498
A0A4S2RA17	-8.07355	-10.297335
A0A4S2RF30	-12.89906	-1.5382433
A0A4S2S4N4	-13.054544	-8.705375
A0A4S2THZ6	-12.91146	-2.9843252
A0A4S2TK14	-12.770004	-0.24859226
A0A4S2U0D7	-12.732686	-0.1420999
A0A4S2VFP8	-12.484841	-3.5659127
A0A4S2VL27	-13.094501	-2.0117028
A0A4S3FTF7	-4.4795465	14.72467
A0A4S3K3S6	-0.89063525	11.670417
A0A4S3KBL9	-1.8493141	17.885408
A0A4S3KMF9	-1.7782367	17.251705
A0A4S3KVJ9	-0.62448627	17.890787
A0A4S3L3Y3	9.480567	-3.6284513
A0A4S3LZ04	8.375417	2.741779
A0A4S3MBF2	13.885612	8.621482
A0A4S3TI55	2.5288632	7.9780617
A0A4S3YGR3	0.2217995	22.17289
A0A4S4A2D3	19.46571	5.497036
A0A4S4A3R2	8.162961	2.6165926
A0A4S4AVC9	-2.0354247	17.394575
A0A4S4B0V6	-1.2307065	16.796535
A0A4S4B9H7	5.277118	4.374008
A0A4S4BVM6	3.7166243	1.1676725
A0A4S4BYS9	1.1986862	6.130214
A0A4S4FDZ1	-8.877225	-3.916325
A0A4S4FIY8	-3.1378098	2.5344093
A0A4S4FZG4	-10.117132	6.6296377
A0A4S4HU97	-2.2540874	-1.9676647
A0A4S4NI62	15.115881	9.562469
A0A4S4NMV7	4.096093	10.367252
A0A4S4NNV6	5.8500924	7.935315
A0A4S5AFW6	-11.264943	-5.9812913
A0A4S5C2B3	-6.201171	7.2166595
A0A4S5D9Y5	-10.061436	16.215557
A0A4S5E4W2	-6.484153	-2.7424128
A0A4S5EQY6	2.0322876	2.4461238
A0A4S5JFL4	19.275688	5.591443
A0A4S5JIJ9	-6.2480917	10.72166
A0A4S7MDQ0	-1.9221159	-8.004057
A0A4S8F4T2	-6.215366	7.203812
A0A4S8HSM0	2.3380916	3.893774
A0A4S8I2W7	6.8724804	-4.750709
A0A4S8MZY1	-12.797259	-1.6968383
A0A4S8NC15	16.07872	6.3631663
A0A4S8P7Y8	17.800097	3.7087224
A0A4S8PL10	-10.460783	0.3132593
A0A4S8QCS3	18.718481	4.7414384
A0A4S8QE01	-10.414966	0.30082577
A0A4S8RXB2	6.7042074	6.575055
A0A4T0ULU1	-11.731682	-7.8869233
A0A4T0UTS9	-4.645824	12.151236
A0A4T1DCT4	13.3206005	-1.0138583
A0A4T1E3I6	-2.8536246	16.580835
A0A4T1ZYW9	7.513775	-1.003942
A0A4T1ZZW1	2.3942575	23.862938
A0A4T2C534	-0.08535894	6.0532255
A0A4T3EYM0	5.945021	-7.7747164
A0A4T3FDV4	19.020718	4.5922575
A0A4U0FGT4	-3.1743336	5.257217
A0A4U0GM37	3.909974	10.231688
A0A4U0H1S2	3.4949377	10.4525
A0A4U0HH95	-6.471066	-2.618391
A0A4U0NRL6	-12.266672	-0.6508879
A0A4U0P7G6	3.007265	11.076599
A0A4U0Q893	-1.5008907	17.58259
A0A4U0QIW4	-5.078513	0.88435924
A0A4U0QZK5	6.9279375	-0.86590165
A0A4U0RJU2	-0.56518304	8.328754
A0A4U0SJS0	-12.24424	-0.75668585
A0A4U0YCN0	-4.6374736	9.108146
A0A4U0Z1U5	16.010452	8.811221
A0A4U0ZKB0	-4.345144	5.2461314
A0A4U1ANH6	-0.25868893	2.5889428
A0A4U1BEF4	-3.532889	-8.572237
A0A4U1BQH1	-4.2859254	-9.144633
A0A4U1C1C0	-2.9650328	7.1828256
A0A4U1C3M6	5.9212427	0.42476958
A0A4U1C9J9	-0.41714224	-5.2735386
A0A4U1CGS0	6.9896674	-4.9512625
A0A4U1CQM6	-0.42578337	-5.3175225
A0A4U1CRX3	4.838417	4.145409
A0A4U1CVV4	-0.60145295	-5.194963
A0A4U1D247	3.924728	1.1234121
A0A4U1GGV6	-0.66785276	-5.271524
A0A4U1HFK4	-1.0464987	12.318395
A0A4U1HNM7	-10.879474	17.162926
A0A4U1J892	1.5701478	-3.9564703
A0A4U1JP84	7.424772	-0.9390203
A0A4U1KD36	17.87685	3.372269
A0A4U1KVF6	0.90167606	10.281519
A0A4U1KXU5	-0.024812674	10.298404
A0A4U1L4R8	7.8347106	-6.521465
A0A4U1LTV2	-5.428385	10.666386
A0A4U1M0C9	8.373105	2.4819047
A0A4U1M5S5	4.163039	9.932341
A0A4U1WC16	-3.1604686	-8.075728
A0A4U1YWQ3	-4.6799383	-8.334447
A0A4U2AFK6	-1.078466	-8.585053
A0A4U2AXD6	-1.0829346	-8.781289
A0A4U2D9Y7	-3.1472812	-8.120782
A0A4U2EFM5	-3.3350384	-8.083209
A0A4U2G8V0	-1.1074717	-8.5648775
A0A4U2N699	-2.0329835	-0.100830816
A0A4U2PQ11	-3.0643718	11.064382
A0A4U2PRH3	-2.4244163	-1.8093625
A0A4U2Q3H1	3.5125158	15.560912
A0A4U2Y0S4	1.0953745	6.0909634
A0A4U2YQW9	-12.453735	-3.9693608
A0A4U2Z5X5	7.821896	-5.0724134
A0A4U3B417	-2.2737198	-1.1260039
A0A4U3BJ88	-0.6813054	1.3225291
A0A4U3CA27	4.7112584	16.242867
A0A4U3CD35	0.76885945	-3.1830492
A0A4U3ILZ5	2.6489353	23.812872
A0A4U3KQV1	1.1336069	9.824149
A0A4U3M0V5	-13.042303	-8.714114
A0A4U3MJG4	0.3046681	2.1008222
A0A4U5JGU5	-5.818514	-2.6622179
A0A4U5JW52	3.029092	6.778693
A0A4U5TNH3	-4.392697	9.158734
A0A4U5WHU7	-12.8550825	-3.5033991
A0A4U5WWB3	-12.7287	-3.590883
A0A4U6BES1	19.18413	3.9644148
A0A4U6BVZ5	11.335131	4.2534943
A0A4U6CCF9	17.087114	3.4806204
A0A4U6CX84	4.2941437	5.211199
A0A4U6CZ67	1.3991984	-2.8607266
A0A4U6D2S3	-5.3235464	3.75754
A0A4U6GS29	-12.861154	6.136537
A0A4U6LRM0	-12.771086	5.4675736
A0A4U6N6G9	-6.6464705	-2.7937841
A0A4U6P8M9	9.433602	-0.3896944
A0A4U6QP76	-11.934029	-5.7204294
A0A4U6R4Y7	-14.007046	12.141466
A0A4U6RT74	9.637632	8.550265
A0A4U7BFL2	6.679945	-3.0098033
A0A4U7BGU0	6.251635	-2.8346987
A0A4U7BIL1	6.000666	-1.615277
A0A4U7BP81	5.8582144	-1.5464635
A0A4U7C1B9	-9.9196005	7.637953
A0A4U7C314	-9.93491	7.691135
A0A4U7CJF5	-9.020837	7.4389024
A0A4U7CZ46	-8.823595	7.4859996
A0A4U7D6G8	-10.155865	7.529839
A0A4U7DLI9	-0.41600487	5.9831095
A0A4U7EEA4	-9.88384	7.7251177
A0A4U7KHI5	-6.2589674	-9.051319
A0A4U7N853	13.893049	8.511953
A0A4U7XVH8	-14.147476	4.669678
A0A4U8J987	-12.998256	5.2776794
A0A4U8MUQ6	-13.386824	4.809338
A0A4U8Q4I4	8.454258	10.191894
A0A4U8S712	5.630403	-0.4144094
A0A4U8SEP1	13.674358	5.051837
A0A4U8SHD6	6.1002035	-0.4601923
A0A4U8SSD0	5.600155	-0.34808105
A0A4U8T0K8	7.467902	-1.0497571
A0A4U8T8V9	5.593443	-0.4000222
A0A4U8TD32	13.487206	4.481315
A0A4U8TT46	5.6349473	-0.3861861
A0A4U8UFJ4	5.7064214	-0.40657958
A0A4U8V6L0	6.562229	11.036366
A0A4U8W1Y7	-0.28869483	5.0546865
A0A4U8W932	-2.120763	-10.23015
A0A4U9ICY7	-7.045525	-7.165611
A0A4U9T5S4	12.827861	0.93039674
A0A4U9UT75	5.0354953	5.0910273
A0A4U9VL66	3.4922245	10.478789
A0A4V0ARR6	1.20596	2.9984014
A0A4V0I315	-0.66507703	1.0325075
A0A4V0NFC4	-1.2084007	12.718459
A0A4V0WZK4	-11.673135	-0.7422539
A0A4V0X376	11.689533	5.9441433
A0A4V0XJ47	4.3768005	3.1616266
A0A4V0YG34	2.037471	1.1352288
A0A4V0YPS4	19.288649	4.487635
A0A4V0Z7N5	-6.6191645	9.868024
A0A4V1A3G1	1.3474271	6.0101466
A0A4V1A758	4.194084	10.0584755
A0A4V1AJ04	-0.4832488	11.670669
A0A4V1AN58	9.169215	-3.9957774
A0A4V1BFM0	-5.116279	0.9936183
A0A4V1BYW7	-0.440377	17.037697
A0A4V1BZ07	5.937761	10.666398
A0A4V1CMF7	2.2049801	1.808392
A0A4V1DFW5	8.178474	-7.5736675
A0A4V1DHU6	-9.074325	2.552994
A0A4V1FCM3	4.668426	16.071238
A0A4V1FCW8	3.827436	12.423307
A0A4V1FG76	-6.492763	-8.788208
A0A4V1LG78	4.469668	14.889239
A0A4V1M6R4	-0.43454587	11.738989
A0A4V1N3C5	8.138295	2.6155877
A0A4V1NLX7	12.0282345	0.08447632
A0A4V1NZU3	9.840766	8.903343
A0A4V1RI23	9.140942	8.635712
A0A4V1SK10	6.6266665	-6.0241284
A0A4V1SMZ2	4.11626	4.9655232
A0A4V1T8N8	1.6729412	-1.7811289
A0A4V1UDC5	-0.88531715	7.06008
A0A4V1V2D8	8.753421	-2.1157255
A0A4V1VD41	-0.38784763	1.0626179
A0A4V1W1F2	-16.937061	1.9857191
A0A4V1Y2R6	-8.761306	-3.3870053
A0A4V1ZAU8	0.33754146	3.9738467
A0A4V1ZQ96	-7.576132	9.316255
A0A4V1ZZ33	11.953991	1.8238436
A0A4V2A2J8	-0.82652766	7.007905
A0A4V2AQU0	0.44329622	1.2879146
A0A4V2BC31	1.7284442	3.2267926
A0A4V2DQ10	-17.605015	0.18866274
A0A4V2DQZ0	-17.235073	-0.108963035
A0A4V2E1B0	12.598689	-0.48637837
A0A4V2E1P2	4.44488	3.125245
A0A4V2EYT5	-0.29443362	6.096523
A0A4V2FRY9	2.8808239	5.341736
A0A4V2G9L0	-5.8446507	-1.892973
A0A4V2GCZ6	-2.2310634	19.88834
A0A4V2HHZ4	17.64378	3.8053114
A0A4V2HX43	2.2531927	5.0674944
A0A4V2HXL2	-0.18587469	7.4636006
A0A4V2I482	-4.4938054	5.129487
A0A4V2LLV8	-15.935386	0.87006694
A0A4V2LS72	-17.039385	2.065128
A0A4V2LSC9	-17.791393	0.23310886
A0A4V2LSJ2	-17.879011	0.32122245
A0A4V2MBW1	-12.75285	-8.74606
A0A4V2MZ64	-8.987668	-3.8571866
A0A4V2N7Z9	-8.4468355	-2.9437861
A0A4V2NIH8	-2.9449115	7.172074
A0A4V2NLW1	-2.5174627	17.559101
A0A4V2NMB6	2.3480337	18.455753
A0A4V2PA86	-0.60483986	8.418718
A0A4V2Q3H2	0.1265459	-9.233625
A0A4V2QGW2	-5.997525	2.2085063
A0A4V2QM40	-6.376816	2.5612798
A0A4V2RSX3	-3.307822	-8.171688
A0A4V2SQ29	6.1217427	7.409386
A0A4V2T1B3	8.066129	-6.318406
A0A4V2T208	-3.246609	5.2347674
A0A4V2T3I6	0.029163389	-4.3628464
A0A4V2U5H4	10.829111	9.420076
A0A4V2UQ90	-3.4397693	16.277048
A0A4V2US13	-4.231416	14.468935
A0A4V2XRJ3	-12.818992	-8.659647
A0A4V2XRJ4	-2.6534796	19.823292
A0A4V2XUY7	-2.1248112	19.657951
A0A4V2XX80	-12.537398	-3.8811142
A0A4V2Y7J3	-10.671467	1.3988339
A0A4V2YHB9	-10.066921	-0.076449245
A0A4V2ZGI2	-4.581035	4.9141154
A0A4V2ZZV7	-0.15392587	-5.219225
A0A4V3B600	1.5084968	12.945446
A0A4V3BBS8	14.071299	6.695895
A0A4V3BDA6	2.4265995	7.983668
A0A4V3BNS4	-3.1727502	16.461403
A0A4V3C4Z4	-12.332613	-8.360989
A0A4V3CE82	-10.40822	13.157728
A0A4V3D4E0	-1.2641859	13.303689
A0A4V3D6N9	7.62221	16.341303
A0A4V3D9C1	5.447168	2.8523228
A0A4V3D9H4	-3.4913628	5.3678174
A0A4V3DG55	-4.162843	11.473975
A0A4V3DZ26	9.466899	8.632954
A0A4V3G7I5	-12.860762	-8.708356
A0A4V3HIP4	-5.4583964	11.102697
A0A4V3IDT6	-6.8544908	2.3841484
A0A4V3IIL9	-5.552071	3.4547114
A0A4V3JNG6	-3.9667742	11.711005
A0A4V3JR96	-5.3798947	10.613482
A0A4V3JY13	-5.3574557	10.64546
A0A4V3MJL8	19.62168	5.9825153
A0A4V3NK17	19.98865	6.291439
A0A4V3NMX4	13.459536	-0.99799174
A0A4V3P3D7	-18.548595	0.5285316
A0A4V3RBC2	0.19327438	12.197658
A0A4V3RIM3	5.0130873	2.899656
A0A4V3UXD2	-7.02559	-8.483911
A0A4V3V046	15.128395	8.756387
A0A4V3WAA3	16.574055	4.7230835
A0A4V3WDR9	0.55552745	5.3322873
A0A4V3WGL7	4.7415724	4.5550337
A0A4V4N9H4	-11.222239	-6.1435723
A0A4V5MVY8	6.6919365	-0.6232584
A0A4V5NKV2	1.6606131	19.642742
A0A4V5NPU1	-0.18552306	2.4794495
A0A4V5PC87	7.0077033	-4.8587866
A0A4V5U903	-5.098363	-1.9219152
A0A4V6BCL3	19.634422	6.398172
A0A4V6E4F0	-9.400376	7.464087
A0A4V6E9B9	-9.8518915	7.783738
A0A4V6HRR7	-2.651479	3.7811656
A0A4V6I0V4	5.6578217	-0.33597705
A0A4V6IMI4	8.871231	8.101378
A0A4V6J1M5	-0.7626557	-8.915157
A0A4V6MSE9	-3.2410314	10.8761425
A0A4V6NN67	-12.923256	-8.78623
A0A4V6PUS9	-1.6787655	-8.536414
A0A4V8DHS2	-8.866632	1.9661483
A0A4V8GCB3	-11.192212	17.060474
A0A4Y1MXU8	1.0721736	10.488105
A0A4Y1YDU4	12.070172	-0.26750946
A0A4Y1YPW9	5.9423866	9.387773
A0A4Y3FTU7	-9.04829	2.212989
A0A4Y3HWE6	-5.1587257	-8.853961
A0A4Y3IQ63	-5.061955	-8.545069
A0A4Y3KBH4	2.156546	1.0112032
A0A4Y3KLC7	2.0788198	1.0188619
A0A4Y3KPX9	1.6402739	1.9382378
A0A4Y3M6X8	-3.5530586	4.7878585
A0A4Y3N7W4	-6.5179873	-2.8633466
A0A4Y3PME4	4.1596913	13.108283
A0A4Y3QJ45	-10.152468	6.7008247
A0A4Y3R1Y3	-8.187457	-10.404828
A0A4Y3RKY0	-12.777596	-0.28663766
A0A4Y3T4P3	-0.5211157	-4.1247506
A0A4Y3TMB0	0.864885	10.852165
A0A4Y3TR63	-3.734287	4.32336
A0A4Y3UM47	-0.42101267	6.1273355
A0A4Y3VRL5	-13.176359	-2.6843765
A0A4Y3W077	-6.3278236	-2.1379197
A0A4Y3WDJ0	9.372882	8.7696
A0A4Y3WK75	0.981773	8.748081
A0A4Y4B0V3	-2.1985598	-5.223716
A0A4Y4B6W7	-10.793781	6.8624325
A0A4Y4CMH8	-3.0136218	16.780872
A0A4Y4DP76	-6.2769337	-2.124937
A0A4Y4E5T4	1.5693293	1.2619714
A0A4Y4EXP2	-5.4979095	10.959392
A0A4Y4G6Y9	12.11678	-0.2461502
A0A4Y4GL37	-5.7298894	10.478411
A0A4Y4K898	-13.313397	-2.6730547
A0A4Y4M5V1	-1.6991447	-10.330106
A0A4Y4SJ44	1.0710057	-11.457547
A0A4Y4SLP5	2.323782	-12.504024
A0A4Y4SPI1	1.7331301	-11.248471
A0A4Y4T357	2.3354576	-12.693409
A0A4Y4TLD5	2.5771003	-11.054193
A0A4Y4U2G8	1.2418524	-12.105749
A0A4Y4ULN5	2.5142777	-12.239488
A0A4Y4UZ33	3.5727155	-11.555363
A0A4Y4VU88	1.5968311	-11.544045
A0A4Y4W7C8	3.7889583	-12.430503
A0A4Y4W9T3	3.688857	-12.294049
A0A4Y4WG24	2.5973535	-11.030327
A0A4Y4WL04	1.351304	-11.658548
A0A4Y4WRA5	1.1789266	-11.298355
