protid	tSNE1	tSNE2
A0A318U9F1	-20.453562	1.5797069
A0A318UNM7	-65.99024	106.63994
A0A318V0S4	-60.116425	56.937595
A0A318VQG0	94.513145	8.748707
A0A321LMH8	60.32838	-87.82362
A0A321LTK2	-100.50737	-31.548117
A0A323TMM0	-0.78260833	103.01602
A0A323TPX6	-43.115524	71.23553
A0A323UIH3	44.825493	-71.56958
A0A323UR65	96.46145	10.940283
A0A323V6X7	99.93104	-79.47024
A0A326GCG3	-53.006588	0.14097628
A0A326GKW3	-42.487022	-6.178781
A0A326KSM1	-99.87282	59.6507
A0A326QPR2	-22.280134	-18.421576
A0A326RPV6	17.361143	104.31476
A0A326TS28	-90.42574	78.28284
A0A327INL3	-50.055607	72.257256
A0A327JN62	40.150204	-60.84139
A0A327KJI7	-17.886837	-41.257294
A0A327KLC1	-57.57508	-24.360048
A0A327KX44	48.329273	-71.06278
A0A327LQX8	18.016626	-130.14949
A0A327M4Q3	42.366493	-66.902054
A0A327NCK7	110.551285	44.900555
A0A327NSU4	26.577852	65.60681
A0A327PH96	15.4413395	106.475075
A0A327QKR9	-27.512018	2.7396312
A0A327QYL2	71.09027	-21.631985
A0A327QZ29	-86.58576	66.17828
A0A327R7B0	-60.309547	-41.64841
A0A327RPQ1	-7.8618298	38.18786
A0A327S0B8	17.053936	63.9283
A0A327SAR6	-66.5082	-12.361572
A0A327T749	-26.77647	-77.50675
A0A327T813	-65.35674	106.919586
A0A327TDP8	-30.63192	-91.6786
A0A327UGI7	-28.288162	-85.685
A0A327V567	-75.69056	79.15962
A0A327VI49	-27.415949	-85.3931
A0A327VVK9	-50.809162	-61.425564
A0A327VXJ5	92.40007	-81.48674
A0A327W7P5	-64.79999	-1.7203845
A0A327WN49	16.186905	45.348015
A0A327WUA4	34.981716	44.537468
A0A327WZR6	-18.808985	112.08173
A0A327Y6Q6	22.253973	-134.5697
A0A327YQB7	-2.4730513	98.90189
A0A327YZ35	-117.12708	25.397594
A0A327YZP9	28.316174	59.46521
A0A327ZPL2	14.101328	-31.269203
A0A328A6A5	14.060603	-31.447227
A0A328ACR7	71.31553	-47.546078
A0A328AML9	70.807	-47.47855
A0A328B2W2	71.66204	-48.425415
A0A328BLT3	40.41866	109.00192
A0A328BQ54	62.772507	37.030064
A0A328BSX2	17.922092	104.466354
A0A328C4B0	100.18394	7.6173344
A0A328FEB2	72.698654	-67.42753
A0A328HBM6	49.106533	-18.955912
A0A328I787	-22.88777	-21.473356
A0A328IEX0	-132.93149	-35.637608
A0A328LED3	31.353138	133.02373
A0A328N912	54.561256	60.326073
A0A328NB60	54.08303	62.654964
A0A328P2Q1	99.12152	10.164166
A0A328P4L6	97.31157	52.595726
A0A328PTW3	2.231078	-70.16269
A0A328Q901	-51.737534	-74.743256
A0A328RTP4	-97.20566	3.2866917
A0A328T3F2	100.0499	9.575916
A0A328TYB6	80.17892	36.530006
A0A328UF18	13.113681	-34.96045
A0A328VGM1	14.481945	103.265015
A0A328W102	141.62555	13.917595
A0A328X0P8	-12.552135	44.63823
A0A328Y343	-52.51199	63.84882
A0A328YV30	-9.313023	42.61084
A0A328ZH69	66.21079	0.7754348
A0A329ANT7	96.52945	9.48371
A0A329B4A8	83.43226	-52.37106
A0A329B8T5	97.59288	-17.217318
A0A329C6U9	-26.309425	-79.95344
A0A329CV75	126.208954	-26.251753
A0A329E740	-2.5016754	147.35265
A0A329EZQ5	33.160347	-16.661606
A0A329FAB0	35.788414	125.04949
A0A329HMN6	-26.51268	138.76837
A0A329HYG6	102.98541	46.604115
A0A329J2V1	135.47523	30.362436
A0A329KDC0	-2.4057481	-25.473915
A0A329LEN5	92.49903	-49.929123
A0A329LNB4	-2.2995853	-25.63334
A0A329LTY7	-90.393486	20.757719
A0A329M4I6	-110.06106	38.09091
A0A329MWL0	-13.85593	43.44223
A0A329QAX7	-46.996754	71.040344
A0A329QGL1	63.194454	-40.451374
A0A329QNZ0	-53.37074	-112.0744
A0A329TNM9	-57.258366	-73.28991
A0A329TST9	-41.81458	57.894447
A0A329TVH4	50.37812	25.143356
A0A329U0K4	50.303917	25.128693
A0A329UHE2	-41.829952	57.898487
A0A329UHL7	-75.4906	61.89772
A0A329UQK2	40.709038	19.739912
A0A329UWL4	-75.61141	61.860928
A0A329VFV0	-14.498146	144.36513
A0A329W2I0	-13.391117	144.17598
A0A329W3L8	-15.948418	144.4892
A0A329WF16	-12.410079	142.36433
A0A329XER1	0.3983442	-30.52452
A0A329XHL9	-13.556986	142.92366
A0A329YAF9	-20.003159	-135.5022
A0A329YW63	49.465996	-19.503893
A0A329Z7E8	-2.6788776	21.932364
A0A329ZB96	-11.990615	17.035555
A0A329ZH64	-0.34318236	28.826263
A0A329ZU36	-20.69345	-2.491608
A0A330F473	-92.56097	-58.60998
A0A330FGQ3	-130.0503	21.450653
A0A330FNF8	-20.946638	15.311763
A0A330GIN8	-23.333948	-148.3094
A0A330GMJ3	-13.033166	114.83943
A0A330HCP1	18.096573	-134.33305
A0A330HPM2	-7.3911023	-140.35782
A0A330MPC5	-26.62723	5.618658
A0A330MPE2	8.6773	95.28345
A0A333W6W6	-85.816315	-74.35932
A0A336JPE2	47.040054	-69.107994
A0A336N983	-6.9787593	-122.923744
A0A336P140	63.86017	87.89933
A0A341EKR9	20.183582	-136.68132
A0A344J3X9	-101.108604	61.73868
A0A344KG07	-2.7720623	146.6759
A0A344LKR2	-113.99473	39.812916
A0A344LWZ2	-55.713074	-44.522045
A0A344PKT1	-13.709363	20.712708
A0A344SM56	71.810875	78.745705
A0A344TF41	31.704483	50.968372
A0A344U7U5	-35.523823	-100.509445
A0A344UFQ4	18.055603	100.38249
A0A344URN1	-139.8763	51.653526
A0A344W1A3	-6.172022	82.205124
A0A344WLJ2	-64.13226	-19.877441
A0A345C7K5	-29.943293	139.10617
A0A345E7L8	-121.69919	-13.752435
A0A345EI83	-121.71185	-13.738249
A0A345EIL1	-122.958466	22.895985
A0A345GW67	12.266669	66.92481
A0A345H622	-12.902787	48.117012
A0A345HCY3	-18.484299	50.208424
A0A345HPT1	-38.061825	-104.39326
A0A345IJW0	-2.8463686	28.715923
A0A345LSZ5	-15.443182	143.74382
A0A345P648	-83.15675	-81.490616
A0A345PJJ4	100.788666	-66.942375
A0A345QGH4	22.51085	-133.34746
A0A345QQ75	23.129036	-135.2672
A0A345QZA8	20.410864	-136.6968
A0A345R8R5	16.430315	-121.16483
A0A345RXV4	116.6557	40.638264
A0A345T5Y3	-40.89785	-103.24681
A0A345UIB9	-109.95625	5.968947
A0A345V4G2	141.35378	19.327827
A0A345V6H8	50.619762	-12.5503845
A0A345WS96	-18.474695	2.8909664
A0A345XBY8	31.441076	134.65852
A0A345Y1V6	-76.29115	78.90394
A0A345Y2W0	102.488235	6.7292213
A0A345YG92	-46.885437	0.91732806
A0A345ZKS6	18.10848	-43.384525
A0A345ZU93	-5.077233	-120.341805
A0A346B2H1	95.17668	-53.310623
A0A346C3M3	-44.745987	-109.800415
A0A346DVJ2	5.0031796	92.26714
A0A346MVQ3	95.885086	-56.02505
A0A346NJ10	-78.00697	19.739632
A0A346R2B4	-94.91346	61.624077
A0A346S1J1	51.907127	-111.37014
A0A346XYB2	-107.70884	36.886677
A0A346Y246	-69.971924	-15.229688
A0A346YS12	-21.054516	-134.65312
A0A347T7V6	19.512928	54.42113
A0A347UHT1	21.258886	-135.49367
A0A347VSV7	6.3504353	-78.66941
A0A347W8L2	-92.82604	61.489662
A0A347WMZ2	-71.34542	95.6522
A0A348AIC3	-81.35276	-12.051465
A0A348DA43	39.979187	74.404724
A0A348G138	-52.313972	-24.220655
A0A348HFC1	2.206165	135.16197
A0A348MNF5	13.955539	-121.61047
A0A348MZN0	-77.5285	22.08296
A0A348N075	-39.81807	-57.30169
A0A348NAR1	-13.63027	45.067116
A0A348PGC5	-36.03942	30.725222
A0A348PR98	16.348633	28.362099
A0A348S0C8	-78.49498	63.023403
A0A348S849	-66.516464	-61.09876
A0A348SC32	72.56117	-68.89535
A0A348T117	-55.62942	100.630905
A0A348TR21	39.908222	95.25339
A0A348TUA1	-63.19314	90.364914
A0A348UQF4	85.97417	32.346027
A0A348WB63	13.965392	-120.42696
A0A348XD66	4.0488887	-73.49297
A0A348Y3Z0	26.549358	19.63082
A0A348YC57	11.750419	108.100914
A0A348YJX1	2.608839	134.78061
A0A348Z9T3	-55.294067	-75.46602
A0A349ARX6	-54.529636	-75.45573
A0A349AYB0	-73.69492	-108.10781
A0A349DV50	-94.349	3.312785
A0A349EDP3	40.10866	23.482176
A0A349EET9	25.328753	-63.56642
A0A349FDL8	-1.8513546	144.02519
A0A349GBR6	-28.50391	-1.3891926
A0A349GML9	-66.81797	-13.652906
A0A349H2Z9	-45.142784	-57.47359
A0A349HE91	23.539808	-62.79519
A0A349J921	24.834002	11.462294
A0A349JIS0	-13.447782	-21.557953
A0A349K0Z5	39.88073	28.018621
A0A349KQI4	17.015892	45.199474
A0A349KV34	-28.175877	-40.130234
A0A349LVV1	-17.167955	49.974957
A0A349M798	-30.674124	40.189022
A0A349MU39	4.2736545	-74.29011
A0A349MXA8	94.55689	-45.88869
A0A349N212	11.285774	25.226118
A0A349P3U2	-8.66009	42.53249
A0A349P730	-1.8539819	46.074493
A0A349PLU8	-50.59102	100.96902
A0A349QRC2	-60.822937	27.984404
A0A349S3Y0	-39.560757	-57.22986
A0A349S8T1	90.71435	46.920044
A0A349TEL5	-50.30723	-7.9472733
A0A349TNF6	89.34838	46.21575
A0A349TZG3	-38.58003	-0.56078357
A0A349VKW8	23.71721	23.64063
A0A349VQN4	7.5301456	-2.8853135
A0A349VXF3	61.275665	15.677406
A0A349W4J2	9.388861	31.854652
A0A349X8T4	82.89577	-51.90684
A0A349XU70	-13.982278	-137.13594
A0A349Y8E9	-97.93369	-34.71025
A0A349YFS6	92.24227	-34.502724
A0A349Z3M9	-85.852806	14.577257
A0A349ZUQ3	-0.85881287	65.0857
A0A349ZYS7	6.3407316	-73.908035
A0A350AR27	87.553055	45.202644
A0A350B9A0	-53.648796	-59.703484
A0A350BTB3	-30.535599	-50.927364
A0A350CCW6	59.463017	-90.36004
A0A350ESC4	-89.00147	82.66838
A0A350IA45	-40.80756	55.876534
A0A350J7F6	16.433071	50.890213
A0A350KGF5	38.84017	109.944664
A0A350KPX5	-12.30967	22.288807
A0A350KUX8	-46.72606	-1.2738513
A0A350M594	70.66138	-35.339294
A0A350MQ92	36.53262	46.22921
A0A350NW80	68.1253	-35.004776
A0A350PPF4	-78.867355	60.47419
A0A350QCZ3	38.54392	26.846958
A0A350QTB3	4.225023	-76.49929
A0A350QTY9	86.68379	17.082094
A0A350RLT1	-56.78378	-66.712555
A0A350S396	21.779613	59.610336
A0A350T4Z9	-74.44027	40.124607
A0A350U0P3	5.160835	-75.64037
A0A350U120	6.1078124	61.26884
A0A350UR43	-3.3793025	-45.801834
A0A350V275	32.593643	44.84036
A0A350V7P0	-70.90855	-50.536167
A0A350VJT2	-66.56982	-61.20913
A0A350VWC0	59.04284	-88.54483
A0A350WHI1	-66.97446	-60.91085
A0A350X389	-2.6307988	-51.36739
A0A350XCK8	-17.568375	-14.170696
A0A350XU38	-22.860275	-61.80984
A0A350Y5Z2	-16.992373	-19.207663
A0A350YRB6	-35.60893	101.39002
A0A350YVB7	69.63804	38.09798
A0A350ZSG6	-64.07963	-19.917044
A0A351AF75	-1.7623807	20.07567
A0A351BGQ6	93.051315	-16.332478
A0A351C297	14.897237	-39.231434
A0A351C9M5	-8.91814	-6.2734704
A0A351CNW3	53.614162	-14.939688
A0A351D084	11.716077	58.149464
A0A351ED92	-53.348904	-59.996136
A0A351ELB3	-68.86634	-11.330897
A0A351EX32	-120.84966	-10.948945
A0A351G1A7	57.09708	-87.04864
A0A351GJ15	-30.54183	-50.901123
A0A351HGN9	74.497215	-28.153257
A0A351HXU5	-74.47486	16.489878
A0A351I3E4	14.890835	62.297714
A0A351K192	-19.74823	-61.978725
A0A351L3M3	-17.713892	-14.374634
A0A351M561	-40.96555	63.60834
A0A351MGD9	-34.98305	-56.44617
A0A351MPG9	5.2441354	-66.13496
A0A351NJD6	-21.295506	107.69079
A0A351QCC7	13.829265	61.537685
A0A351R1X5	-55.88245	-75.70788
A0A351R6H4	-58.669895	98.28866
A0A351SHS5	91.92805	22.207605
A0A351TUC1	-58.97998	99.425644
A0A351UWA3	-70.60847	-50.512634
A0A351V4P6	-48.373985	77.385445
A0A351VCR9	20.76427	18.826818
A0A351VLV9	-30.134754	-55.194313
A0A351WR68	25.903168	-64.89706
A0A351XUG3	-33.2793	54.466614
A0A351YE90	66.48186	-60.70391
A0A351ZCE7	5.778463	-65.81667
A0A351ZTX9	101.578575	-65.39163
A0A352AEZ0	-19.89836	-17.753801
A0A352B0J9	15.793688	18.441347
A0A352BCM7	16.994127	18.459702
A0A352BKV3	-60.929424	27.406857
A0A352BL18	-58.105602	-69.24893
A0A352BU65	-18.971794	50.33598
A0A352CLX8	-53.52363	-48.36532
A0A352CZ42	17.252954	-27.086601
A0A352D230	-57.417034	-65.29192
A0A352DWR1	16.969965	50.670967
A0A352EEH4	-51.630314	-59.73091
A0A352EZ09	-63.32729	45.57458
A0A352F5N3	-61.003372	47.492577
A0A352FTK3	-78.01654	15.386113
A0A352G4T6	135.24	26.373266
A0A352H659	-40.340706	0.39736536
A0A352I3L4	-37.689007	32.07748
A0A352JH61	-81.541954	79.6534
A0A352JZZ8	0.00015987828	135.25279
A0A352KGD2	-14.284486	-44.972183
A0A352KPH0	96.78442	53.90238
A0A352MZF9	66.20088	-42.13157
A0A352NSA9	-38.470695	31.443634
A0A352Q078	85.43862	33.966095
A0A352QQF8	-0.75587183	-51.756107
A0A352QZ35	52.39485	39.68573
A0A352R8K1	28.431398	59.410458
A0A352S0Y9	93.564995	-16.647814
A0A352SJX3	92.213234	-33.386547
A0A352SM43	100.90387	-68.27877
A0A352T3E1	37.657444	92.92747
A0A352TIK5	-50.773926	-62.485416
A0A352V750	-77.27352	-10.367561
A0A352WIL7	-58.758232	-65.17813
A0A352WQ78	70.624725	-35.707436
A0A352X3M6	-22.366724	-19.181799
A0A352XK07	-86.784935	-33.0671
A0A352YY19	-36.888943	101.89275
A0A352ZDS2	15.847682	25.484386
A0A353B115	4.50229	34.634148
A0A353BP88	-71.494995	95.308044
A0A353C3Q0	36.300827	-12.9058275
A0A353C6G6	-0.090750925	94.75921
A0A353DXB8	-69.32925	99.89521
A0A353EB60	81.811516	-55.534393
A0A353F6S6	-39.083138	7.7347746
A0A353FW55	-63.33156	-112.057785
A0A353G632	-18.840836	-132.4408
A0A353GVV8	-92.81226	5.629995
A0A353INH7	-13.562769	-43.150906
A0A353KLM4	-26.23575	-84.01532
A0A353LUJ0	-14.28002	-44.972862
A0A353MB43	26.124481	-63.654922
A0A353NDS3	3.3321538	-9.640697
A0A353PC23	31.878956	49.4323
A0A353PVC6	11.041701	61.735924
A0A353Q467	-53.371006	17.551098
A0A353RBZ6	31.203127	23.120764
A0A353S8T9	14.732983	61.589386
A0A353TF30	-33.332268	54.69067
A0A353U4Q1	-101.72376	-33.027077
A0A353W322	-82.49718	-11.464447
A0A353X425	-96.769226	3.293015
A0A353Y2W8	66.839836	0.18943691
A0A353YVW6	30.95915	15.190279
A0A353ZDD9	-43.25503	57.061108
A0A353ZX13	49.401627	-19.43446
A0A354B4U8	-130.97447	-40.51543
A0A354BFM0	33.267883	-15.332631
A0A354CHR4	-15.773153	-41.307
A0A354CK00	-56.475708	-73.17974
A0A354CK02	72.47	-66.181015
A0A354CVL3	20.624779	33.303764
A0A354D2Q9	84.778	39.59505
A0A354D6T6	-58.16539	-68.467964
A0A354E7I8	0.7788986	-74.90239
A0A354EDU3	70.64498	-35.858414
A0A354FX68	-39.082623	7.744177
A0A354GS78	88.02945	24.95529
A0A354I2P5	-5.5943475	65.169655
A0A354IGW0	-54.07879	-65.59875
A0A354JV93	74.19587	-29.298645
A0A354JYJ8	132.92548	-6.676373
A0A354KI18	61.578037	17.257664
A0A354LRB1	-78.85037	60.421604
A0A354LZ24	65.57177	-61.323692
A0A354LZE1	28.193937	-58.751137
A0A354Q0M7	104.46555	-65.38282
A0A354Q2M3	-71.819885	-49.527744
A0A354RFA7	82.65426	-53.403458
A0A354S637	-43.026436	57.09564
A0A354TBV0	93.23718	-49.2984
A0A354TN27	88.09361	45.38715
A0A354U057	-15.768243	-41.30747
A0A354U5J0	-89.86994	77.46416
A0A354UYV2	40.01354	-60.11182
A0A354W9S3	-63.154118	90.442154
A0A354WDZ1	-13.896825	-18.009295
A0A354WNP0	85.15048	-77.43003
A0A354WS46	10.749052	25.244097
A0A354XFD4	72.17918	50.617737
A0A354XNU8	-61.101288	-109.961876
A0A354YCB8	-0.6634709	-43.663475
A0A354Z574	-2.0946155	-45.27953
A0A354Z9V2	-70.84529	90.77224
A0A355AKA9	21.541271	57.874863
A0A355BUA0	37.81208	43.65566
A0A355C1K9	71.75413	-46.495125
A0A355CN96	-13.459893	-21.581726
A0A355DTK9	19.147068	28.872028
A0A355E8K4	13.667263	60.022953
A0A355EYV1	-82.08252	80.03267
A0A355FUB4	70.27548	-35.54337
A0A355G822	-71.69845	15.651663
A0A355IS55	70.03181	38.98128
A0A355KAN5	-64.48152	-18.888924
A0A355MC38	-51.480946	-68.6578
A0A355PER5	72.349815	50.872097
A0A355PPZ4	84.573135	40.979492
A0A355QBD4	-90.0151	78.43966
A0A355T2V0	-18.127455	-41.37534
A0A355TZX0	3.89287	-67.17886
A0A355U8X8	-30.48202	-50.937313
A0A355UWD4	-78.061195	-15.031341
A0A355W1S6	-61.00378	97.44852
A0A355WMA9	-51.824036	-27.605328
A0A355XYE8	29.453524	24.449036
A0A355YF22	-100.47251	-32.599216
A0A356AGY6	-47.267876	-58.144917
A0A356AI35	-37.72049	32.100365
A0A356BAM1	40.19843	26.740208
A0A356C3F7	-51.37265	-63.27506
A0A356CUS6	-57.69734	-65.95939
A0A356CWI6	17.396456	-27.055096
A0A356D5J9	-14.701085	143.43776
A0A356DNS3	-52.501705	-50.12723
A0A356ES82	52.894943	-81.14809
A0A356FUJ9	89.39686	16.241066
A0A356FZN9	-4.058847	51.185333
A0A356HQJ4	96.56229	-16.781303
A0A356IXH5	13.944583	16.301247
A0A356JGG7	-99.46478	-34.20359
A0A356JS83	22.64888	-41.30701
A0A356JZH3	12.7873955	58.92586
A0A356KNR3	87.64934	41.76139
A0A356L298	85.25297	-77.38764
A0A356LLT9	136.02017	-6.56662
A0A356MPB6	70.33381	-35.69225
A0A356NFG0	5.6244206	13.866096
A0A356NJ47	-69.000465	108.13688
A0A356P729	-49.2352	-54.336147
A0A356PM03	-31.535088	-47.46492
A0A356QP28	21.496367	57.951473
A0A356QYC8	-68.872	-11.340018
A0A356R2S8	0.9093137	3.404171
A0A356R6X0	12.178162	33.23458
A0A356REM2	1.0505524	3.1329367
A0A356S679	76.76521	50.23149
A0A356SDR1	54.794987	4.455623
A0A356SL78	74.31251	50.61338
A0A356T7G1	-30.484179	-55.416622
A0A356U2M9	5.5130415	-119.07235
A0A356V235	14.986196	-119.9058
A0A356VVV1	92.1129	-10.939217
A0A356W1E3	4.2906	-66.07728
A0A356WID2	-15.968511	-85.28691
A0A356YP05	-22.666897	139.39879
A0A356Z022	-34.997246	101.02834
A0A357A784	-18.457766	-13.010039
A0A357B8S6	-25.308134	73.6104
A0A357CGX9	46.057884	-72.4905
A0A357EB92	31.52331	-16.207912
A0A357HZ39	88.60454	11.094414
A0A357IFX2	-68.92565	41.29841
A0A357J2L1	32.923782	53.089172
A0A357J5H3	-131.79486	24.70834
A0A357K6Y6	53.161263	-78.86172
A0A357KXV8	-6.870444	-7.009252
A0A357LW26	94.58755	54.755936
A0A357RMD9	14.831258	-135.30717
A0A357TLQ3	-56.038113	100.53207
A0A357V7V9	-11.114858	19.270144
A0A357VRM5	2.2606776	-74.93013
A0A357XSG6	-19.93292	59.037586
A0A357YMY7	-33.443897	54.88479
A0A357Z1I6	4.2326074	-66.161354
A0A357Z6B8	114.59462	-13.774714
A0A357ZGF9	-26.303291	-60.495304
A0A357ZY45	-71.5924	71.97902
A0A358A6M1	26.686766	9.068425
A0A358B4E9	19.473299	-124.57069
A0A358BGG7	72.95058	-2.4697516
A0A358BYW0	-131.7852	-39.959858
A0A358CTP2	21.93373	58.124504
A0A358EI81	-78.45711	60.780598
A0A358FYV3	-20.497187	-60.330727
A0A358G1I0	-75.39783	17.732634
A0A358GDF3	63.72497	-39.977707
A0A358HUJ7	19.670773	19.039324
A0A358INF2	43.089565	-18.368406
A0A358IY66	-96.6714	60.39158
A0A358JLW9	89.929085	24.895363
A0A358JTL9	-88.20652	-17.464909
A0A358L7U1	-24.730518	141.8068
A0A358LFP1	69.14638	47.676693
A0A358MGZ6	21.609383	-131.88753
A0A358NBL8	-74.24526	16.053465
A0A358PDB2	-12.204384	22.073616
A0A358PR56	-6.0024414	58.54203
A0A358QPZ5	-3.8345966	26.11801
A0A358R2U3	100.896805	-68.65118
A0A358R9K2	57.592377	33.047546
A0A358RZ62	117.72532	40.05389
A0A358SBW4	-66.1789	98.62872
A0A358SPB4	-14.680886	-60.42656
A0A358UXZ1	-48.52651	-55.659245
A0A358WB70	-44.375923	55.24886
A0A359A192	-72.09309	72.95954
A0A359B0Y9	-53.232365	17.591825
A0A359CJB2	-54.038574	17.287943
A0A359CXB0	-35.45762	101.39025
A0A359DEY7	141.27287	17.127493
A0A359E4D8	-109.88119	6.6571927
A0A359EE73	-21.176617	-63.416428
A0A359ETS4	1.68002	-71.870674
A0A359F1Z6	-16.231604	-86.87685
A0A359FBP0	-139.75748	49.85194
A0A359G0L3	39.614964	99.37367
A0A359GUD4	85.57217	43.49315
A0A359HHA9	-6.678721	-5.5016546
A0A359JZ89	-77.442245	22.179796
A0A359KEJ0	-100.04455	59.017666
A0A359KRW6	-77.58067	41.027004
A0A359ML41	10.938726	51.417843
A0A362XEJ0	-17.803038	44.544964
A0A363MTV4	-57.647438	-42.653656
A0A363MX31	34.615192	21.91044
A0A363N9U4	27.52198	-103.93805
A0A363NR28	2.4971068	38.344913
A0A363NVK4	61.11624	16.4386
A0A363RZR2	-99.47877	-35.447773
A0A363SQ46	122.58681	-25.098877
A0A363SZL2	-0.7323125	0.9219281
A0A363TE74	47.664234	-65.55488
A0A363U8Z7	-4.9973397	-3.570304
A0A363UKG0	-75.35588	21.660055
A0A364GQT3	126.04345	-37.671677
A0A364JVC0	-59.354618	-25.899622
A0A364LLL9	-51.00741	77.696815
A0A364NI03	88.98624	43.98492
A0A364NVC9	-32.769974	0.41489667
A0A364REH6	70.218834	50.014584
A0A364RIH6	62.35591	31.876173
A0A364WI06	-81.847725	-20.01191
A0A364WV69	17.44095	23.325136
A0A364Y3Z2	-0.32007957	86.45331
A0A365D6E1	49.879658	-19.432673
A0A365GWR8	-11.91983	-60.07114
A0A365HE40	-14.416823	-60.267807
A0A365K1A9	32.58738	43.829983
A0A365P064	8.240787	94.31969
A0A365PAQ8	51.9674	41.843758
A0A365PVU6	129.70883	30.046705
A0A365R0T7	128.31195	-36.90625
A0A365TPW8	74.84033	50.550423
A0A365TZ77	23.357008	-134.10349
A0A365U6B1	15.962946	-133.4697
A0A365UTC2	54.226532	57.433403
A0A365XR05	-29.516205	-49.19723
A0A365Y7T4	-65.67577	-1.6860845
A0A365YCW3	43.205856	-18.647608
A0A365Z0S4	-98.72467	55.406326
A0A365ZFC0	45.668034	104.556656
A0A365ZMK1	-116.01627	35.768753
A0A366A5J7	1.6034952	150.09904
A0A366ACQ2	-1.1011028	145.80763
A0A366AQG1	1.5250506	150.95694
A0A366AZC1	-49.08421	101.96938
A0A366C400	18.349737	-121.84412
A0A366D3X4	-58.31316	56.261948
A0A366DZS0	101.26601	-67.46205
A0A366E370	-129.18701	-2.9804213
A0A366E8Z0	-4.9099307	-120.66849
A0A366FMJ1	43.395554	-68.040665
A0A366GK41	38.167217	130.45457
A0A366GWW8	53.105095	-109.35095
A0A366HCA4	135.0961	-6.2359786
A0A366HQ52	-42.60045	69.97996
A0A366I0L5	-15.1121435	143.10915
A0A366IMJ8	-7.3568974	-30.721989
A0A366IPI3	-0.86016876	136.81906
A0A366IUP9	-58.10119	56.107243
A0A366K6E7	40.090134	-34.50293
A0A366KCZ1	42.82786	-23.259008
A0A366L1D1	-67.22421	108.26175
A0A366L700	20.238852	22.163729
A0A366LTF6	-12.457599	-67.81267
A0A366MG05	21.78415	-25.101753
A0A366W8X2	-42.560585	27.312975
A0A366WA97	83.601234	-34.91947
A0A366WI93	51.789566	-112.00509
A0A366XT24	-1.5398146	100.91166
A0A366ZJF8	-128.9359	16.970198
A0A366ZYN3	47.96713	108.162155
A0A367A1S5	47.85783	108.09736
A0A367ACG3	-81.09185	79.13128
A0A367AFR7	99.3502	-77.99575
A0A367B504	99.77288	-79.062645
A0A367EK82	-76.17636	78.954346
A0A367ENI6	-76.15911	78.97456
A0A367FN33	-13.072643	-68.32276
A0A367FVR2	-58.069397	-69.92512
A0A367FW40	-56.315804	100.3589
A0A367G6Z0	-62.289265	25.799644
A0A367GCT0	-75.67076	61.826584
A0A367GQ62	-80.49493	-22.000446
A0A367HLS5	-45.904255	-109.40235
A0A367M9M9	126.65383	37.14109
A0A367PGJ7	92.90788	19.776196
A0A367PLJ0	97.885	-17.172104
A0A367PXB6	-20.985247	-25.167673
A0A367RN64	-21.746561	-25.47272
A0A367S2A6	-18.808357	-19.419218
A0A367S2C0	-129.42053	-35.71048
A0A367UA81	-42.072823	36.802097
A0A367V0N0	-28.560001	36.645313
A0A367VDF6	-28.385496	36.624653
A0A367W6W6	-42.129272	36.720913
A0A367W9I2	-41.73408	36.68922
A0A367WVG3	-28.63035	36.581066
A0A367X1G6	-28.074232	36.83401
A0A367XAV3	-42.015396	36.70633
A0A367XUS9	40.24555	-5.238195
A0A367YT88	-139.8436	49.892784
A0A367ZAQ9	-4.8100967	-3.3847318
A0A367ZKP5	98.0342	-65.74667
A0A368AKK0	107.85044	46.404575
A0A368B1G9	57.135323	-85.62966
A0A368B9A7	87.7921	17.154736
A0A368CDF3	-90.0864	79.205925
A0A368CR17	-1.1452106	-14.68409
A0A368CZH2	92.90539	-41.366657
A0A368D2S4	100.923485	-67.8929
A0A368DD11	-47.952465	-60.32577
A0A368DJA4	-48.18706	-60.50915
A0A368DK06	-31.831013	-51.73206
A0A368DZ34	-49.773342	-27.719511
A0A368E299	-1.5775356	-117.164894
A0A368E8I6	-12.641239	27.165648
A0A368ECC1	6.8045974	-119.09394
A0A368ECM3	-26.312424	-51.462223
A0A368EF48	6.961312	-118.628586
A0A368EUX4	-108.306854	37.381023
A0A368HFF4	82.22174	-51.668133
A0A368JF94	2.2171903	4.690604
A0A368K2A3	-12.667265	-129.38933
A0A368K9V3	100.140274	12.325473
A0A368KGA9	96.61791	53.617767
A0A368KIT6	57.069366	27.57713
A0A368L7J1	120.98088	-23.362059
A0A368LBQ0	11.000236	-2.7943165
A0A368LL83	-7.567589	139.99846
A0A368MCJ4	-7.332246	-30.626404
A0A368MCQ4	-54.906498	-45.516937
A0A368MYS5	62.18546	17.979746
A0A368NCG9	-121.72257	-13.746172
A0A368NDP3	47.05669	107.83664
A0A368NH84	69.11544	-19.531792
A0A368NUQ5	-27.918154	-148.10571
A0A368P3A8	-59.84876	-42.062614
A0A368TIP8	36.061024	39.4849
A0A368U3W9	-95.974525	5.023597
A0A368U9J5	73.13803	50.172367
A0A368UY65	-20.001642	84.8113
A0A368V7A0	52.848248	-109.741165
A0A368VDI1	48.793182	24.203583
A0A368VHL9	-115.30445	31.486475
A0A368VLU6	78.20754	39.503532
A0A368X718	100.727325	-66.831955
A0A368XRD3	-60.46007	102.89876
